,Marginal,Node,Level,Branch,OR_Details,Additional_Stat,Tree
617,-2.3025850929940455,0,33,1,"[np.str_('PIK3CA'), np.float64(4.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-2.3025850929940455,5
618,-1.3862943611198906,0,31,1,"[np.str_('HSF1'), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.3862943611198906,5
619,-1.3862943611198906,0,30,1,"[np.str_('PLEC'), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.3862943611198906,5
620,-1.3862943611198906,0,29,1,"[np.str_('AHCTF1'), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.3862943611198906,5
621,-2.197224577336219,0,28,1,"[np.str_('INTS8'), np.float64(2.0), np.float64(2.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-2.197224577336219,5
622,-2.197224577336219,0,27,1,"[np.str_('TRPS1'), np.float64(2.0), np.float64(2.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-2.197224577336219,5
623,-2.772588722239781,0,26,1,"[np.str_('OXR1'), np.float64(3.0), np.float64(3.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-2.7725887222397816,5
624,-0.6931471805599453,0,25,1,"[np.str_('OR2C3'), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-0.6931471805599453,5
625,-0.6931471805599453,0,24,1,"[np.str_('OR2T34'), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-0.6931471805599453,5
626,-1.0986122886681096,0,23,1,"[np.str_('CSMD3'), np.float64(2.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.0986122886681096,5
627,-14.681928459797751,TP53,23,1,"[np.str_('TP53'), np.float64(1.0), np.float64(10.0), np.float64(8.0), np.float64(5.0), np.float64(0.0625)]",-12.55369675394849,5
628,-9.462654300590174,LRP12,24,0,"[np.str_('LRP12'), np.float64(0.0), np.float64(1.0), np.float64(8.0), np.float64(4.0), np.float64(0.0)]",-8.97714648480847,5
629,-8.283999304248525,0,24,0,"[np.str_('LRP12'), np.float64(0.0), np.float64(0.0), np.float64(8.0), np.float64(4.0), np.float64(nan)]",-8.283999304248525,5
630,-0.6931471805599453,0,24,1,"[np.str_('LRP12'), np.float64(0.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-0.6931471805599453,5
631,-3.091042453358316,0,23,1,"[np.str_('TP53'), np.float64(1.0), np.float64(10.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-3.091042453358316,5
632,-0.6931471805599453,0,21,1,"[np.str_('OR2T3'), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-0.6931471805599453,5
633,-0.6931471805599453,0,20,1,"[np.str_('OR2L3'), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-0.6931471805599453,5
634,-0.6931471805599453,0,19,1,"[np.str_('DENND3'), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-0.6931471805599453,5
635,-0.6931471805599453,0,18,1,"[np.str_('ANO1'), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-0.6931471805599453,5
636,-1.0986122886681096,0,17,1,"[np.str_('EFR3A'), np.float64(2.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.0986122886681096,5
637,-1.791759469228055,0,16,1,"[np.str_('PHF20L1'), np.float64(2.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.791759469228055,5
638,-2.4849066497880004,0,15,1,"[np.str_('TCHH'), np.float64(3.0), np.float64(2.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-2.4849066497880004,5
639,-1.0986122886681096,0,14,1,"[np.str_('SLC52A2'), np.float64(2.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.0986122886681096,5
640,-2.079441541679836,0,13,1,"[np.str_('MIR30D'), np.float64(3.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-2.079441541679836,5
641,-2.4849066497880004,0,12,1,"[np.str_('OR2T2'), np.float64(3.0), np.float64(2.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-2.4849066497880004,5
642,-2.7080502011022105,0,11,1,"[np.str_('HMCN1'), np.float64(0.0), np.float64(14.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-2.7080502011022105,5
643,-3.8712010109078907,ATAD2,11,1,"[np.str_('ATAD2'), np.float64(1.0), np.float64(2.0), np.float64(3.0), np.float64(0.0), np.float64(0.0)]",-3.1780538303479458,5
644,-1.3862943611198908,0,11,0,"[np.str_('ATAD2'), np.float64(0.0), np.float64(0.0), np.float64(3.0), np.float64(0.0), np.float64(nan)]",-1.3862943611198908,5
645,-1.791759469228055,0,11,1,"[np.str_('ATAD2'), np.float64(1.0), np.float64(2.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.791759469228055,5
646,-2.7725887222397816,0,9,1,"[np.str_('CA14'), np.float64(7.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-2.7725887222397816,5
647,-4.927253685157204,HMCN1,9,1,"[np.str_('HMCN1'), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(22.0), np.float64(inf)]",-4.5217885770490405,5
648,-3.1354942159291497,0,9,0,"[np.str_('HMCN1'), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(22.0), np.float64(nan)]",-3.1354942159291497,5
649,-1.3862943611198906,0,9,1,"[np.str_('HMCN1'), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.3862943611198906,5
650,-2.944438979166442,0,7,1,"[np.str_('KIAA1429'), np.float64(0.0), np.float64(18.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-2.944438979166442,5
651,-26.65135532944307,MYC,7,1,"[np.str_('MYC'), np.float64(7.0), np.float64(0.0), np.float64(11.0), np.float64(27.0), np.float64(inf)]",-25.14930017804756,5
652,-23.069858636367726,DNAH14,8,0,"[np.str_('DNAH14'), np.float64(9.0), np.float64(27.0), np.float64(2.0), np.float64(0.0), np.float64(0.0)]",-22.28906146909048,5
653,-1.0986122886681096,0,8,0,"[np.str_('DNAH14'), np.float64(0.0), np.float64(0.0), np.float64(2.0), np.float64(0.0), np.float64(nan)]",-1.0986122886681096,5
654,-21.19044918042237,NOTCH2,9,1,"[np.str_('NOTCH2'), np.float64(6.0), np.float64(8.0), np.float64(3.0), np.float64(19.0), np.float64(4.75)]",-19.86473293922395,5
655,-9.372459221452615,HMCN1,10,0,"[np.str_('HMCN1'), np.float64(0.0), np.float64(13.0), np.float64(3.0), np.float64(6.0), np.float64(0.0)]",-8.861633597686623,5
656,-6.222576268071368,GATA3,11,0,"[np.str_('GATA3'), np.float64(1.0), np.float64(0.0), np.float64(2.0), np.float64(6.0), np.float64(inf)]",-6.1737861039019375,5
657,-5.480638923341992,PIK3CA,12,0,"[np.str_('PIK3CA'), np.float64(2.0), np.float64(3.0), np.float64(0.0), np.float64(3.0), np.float64(inf)]",-4.969813299576001,5
658,-1.3862943611198908,0,12,0,"[np.str_('PIK3CA'), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(3.0), np.float64(nan)]",-1.3862943611198908,5
659,-3.58351893845611,TP53,13,1,"[np.str_('TP53'), np.float64(0.0), np.float64(2.0), np.float64(2.0), np.float64(1.0), np.float64(0.0)]",-2.8903717578961645,5
660,-1.791759469228055,0,13,0,"[np.str_('TP53'), np.float64(0.0), np.float64(0.0), np.float64(2.0), np.float64(1.0), np.float64(nan)]",-1.791759469228055,5
661,-1.0986122886681096,0,13,1,"[np.str_('TP53'), np.float64(0.0), np.float64(2.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.0986122886681096,5
662,-0.6931471805599453,0,11,1,"[np.str_('GATA3'), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-0.6931471805599453,5
663,-2.6390573296152553,0,10,1,"[np.str_('HMCN1'), np.float64(0.0), np.float64(13.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-2.6390573296152553,5
664,-10.492273717771331,SLC52A2,10,1,"[np.str_('SLC52A2'), np.float64(0.0), np.float64(2.0), np.float64(6.0), np.float64(6.0), np.float64(0.0)]",-9.942227380852058,5
665,-8.84361509218395,TACC1,11,0,"[np.str_('TACC1'), np.float64(2.0), np.float64(0.0), np.float64(4.0), np.float64(6.0), np.float64(inf)]",-7.832014180505469,5
666,-6.73340189183736,CDH1,12,0,"[np.str_('CDH1'), np.float64(3.0), np.float64(1.0), np.float64(1.0), np.float64(5.0), np.float64(15.0)]",-4.564348191467837,5
667,-2.484906649788001,0,12,0,"[np.str_('CDH1'), np.float64(0.0), np.float64(0.0), np.float64(1.0), np.float64(5.0), np.float64(nan)]",-2.484906649788001,5
668,-2.079441541679836,0,12,1,"[np.str_('CDH1'), np.float64(3.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-2.079441541679836,5
669,-1.0986122886681096,0,11,1,"[np.str_('TACC1'), np.float64(2.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.0986122886681096,5
670,-1.0986122886681096,0,10,1,"[np.str_('SLC52A2'), np.float64(0.0), np.float64(2.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.0986122886681096,5
671,-2.079441541679836,0,7,1,"[np.str_('MYC'), np.float64(7.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-2.079441541679836,5
672,-24.5616167432144,ERBB2,6,1,"[np.str_('ERBB2'), np.float64(7.0), np.float64(1.0), np.float64(9.0), np.float64(22.0), np.float64(17.11111111111111)]",-21.837576341325608,5
673,-17.560910222309552,TP53,7,0,"[np.str_('TP53'), np.float64(0.0), np.float64(11.0), np.float64(9.0), np.float64(11.0), np.float64(0.0)]",-14.740768959820686,5
674,-12.255862310032688,PIK3CA,8,0,"[np.str_('PIK3CA'), np.float64(0.0), np.float64(6.0), np.float64(9.0), np.float64(5.0), np.float64(0.0)]",-11.003099341537323,5
675,-9.05718919248201,FLG,9,0,"[np.str_('FLG'), np.float64(0.0), np.float64(2.0), np.float64(9.0), np.float64(3.0), np.float64(0.0)]",-8.283999304248525,5
676,-7.185387015580416,MYC,10,0,"[np.str_('MYC'), np.float64(9.0), np.float64(2.0), np.float64(0.0), np.float64(1.0), np.float64(inf)]",-7.138866999945524,5
677,-0.6931471805599453,0,10,0,"[np.str_('MYC'), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.0), np.float64(nan)]",-0.6931471805599453,5
678,-6.4457198193855785,ASH2L,11,1,"[np.str_('ASH2L'), np.float64(4.0), np.float64(2.0), np.float64(5.0), np.float64(0.0), np.float64(0.0)]",-5.662960480135946,5
679,-1.7917594692280554,0,11,0,"[np.str_('ASH2L'), np.float64(0.0), np.float64(0.0), np.float64(5.0), np.float64(0.0), np.float64(nan)]",-1.7917594692280554,5
680,-3.8712010109078907,0,11,1,"[np.str_('ASH2L'), np.float64(4.0), np.float64(2.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-3.871201010907891,5
681,-1.0986122886681096,0,9,1,"[np.str_('FLG'), np.float64(0.0), np.float64(2.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.0986122886681096,5
682,-1.9459101490553135,0,8,1,"[np.str_('PIK3CA'), np.float64(0.0), np.float64(6.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.9459101490553135,5
683,-2.484906649787998,0,7,1,"[np.str_('TP53'), np.float64(0.0), np.float64(11.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-2.484906649787998,5
684,-4.276666119016054,0,6,1,"[np.str_('ERBB2'), np.float64(7.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-4.276666119016054,5
685,-16.224701790504497,HMCN1,5,1,"[np.str_('HMCN1'), np.float64(4.0), np.float64(3.0), np.float64(2.0), np.float64(41.0), np.float64(27.333333333333332)]",-13.21607227584169,5
686,-10.2203400022877,RIMS2,6,0,"[np.str_('RIMS2'), np.float64(2.0), np.float64(10.0), np.float64(0.0), np.float64(31.0), np.float64(inf)]",-9.041685005946048,5
687,-3.465735902799736,0,6,0,"[np.str_('RIMS2'), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(31.0), np.float64(nan)]",-3.465735902799736,5
688,-5.575949103146312,CSMD3,7,1,"[np.str_('CSMD3'), np.float64(1.0), np.float64(10.0), np.float64(1.0), np.float64(0.0), np.float64(0.0)]",-5.3752784076841635,5
689,-0.6931471805599453,0,7,0,"[np.str_('CSMD3'), np.float64(0.0), np.float64(0.0), np.float64(1.0), np.float64(0.0), np.float64(nan)]",-0.6931471805599453,5
690,-4.682131227124218,PLD5,8,1,"[np.str_('PLD5'), np.float64(1.0), np.float64(2.0), np.float64(0.0), np.float64(8.0), np.float64(inf)]",-3.988984046564273,5
691,-2.1972245773362182,0,8,0,"[np.str_('PLD5'), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(8.0), np.float64(nan)]",-2.1972245773362182,5
692,-1.791759469228055,0,8,1,"[np.str_('PLD5'), np.float64(1.0), np.float64(2.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.791759469228055,5
693,-2.995732273553991,0,5,1,"[np.str_('HMCN1'), np.float64(4.0), np.float64(3.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-2.995732273553991,5
694,-66.83088451048675,EFR3A,4,1,"[np.str_('EFR3A'), np.float64(2.0), np.float64(21.0), np.float64(41.0), np.float64(40.0), np.float64(0.09291521486643438)]",-63.62676350314169,5
695,-56.082431395088,GRHL2,5,0,"[np.str_('GRHL2'), np.float64(8.0), np.float64(1.0), np.float64(33.0), np.float64(39.0), np.float64(9.454545454545455)]",-52.11706964842955,5
696,-49.22669789053339,CYP11B1,6,0,"[np.str_('CYP11B1'), np.float64(5.0), np.float64(0.0), np.float64(28.0), np.float64(39.0), np.float64(inf)]",-47.88527509926082,5
697,-46.09351563003276,SLC45A4,7,0,"[np.str_('SLC45A4'), np.float64(3.0), np.float64(0.0), np.float64(25.0), np.float64(39.0), np.float64(inf)]",-44.53582878265111,5
698,-43.149534421531214,MAPK15,8,0,"[np.str_('MAPK15'), np.float64(3.0), np.float64(0.0), np.float64(22.0), np.float64(39.0), np.float64(inf)]",-42.145703352062654,5
699,-40.75940899094276,RAD54B,9,0,"[np.str_('RAD54B'), np.float64(2.0), np.float64(0.0), np.float64(20.0), np.float64(39.0), np.float64(inf)]",-39.62631052620348,5
700,-38.527698237535375,RECQL4,10,0,"[np.str_('RECQL4'), np.float64(2.0), np.float64(0.0), np.float64(18.0), np.float64(39.0), np.float64(inf)]",-37.54698682706257,5
701,-36.44837453839446,RIMS2,11,0,"[np.str_('RIMS2'), np.float64(3.0), np.float64(1.0), np.float64(15.0), np.float64(38.0), np.float64(7.6)]",-34.94429714161819,5
702,-32.86485559993836,ADCY8,12,0,"[np.str_('ADCY8'), np.float64(1.0), np.float64(0.0), np.float64(14.0), np.float64(38.0), np.float64(inf)]",-32.22676819656145,5
703,-31.533621016001508,CCDC166,13,0,"[np.str_('CCDC166'), np.float64(1.0), np.float64(0.0), np.float64(13.0), np.float64(38.0), np.float64(inf)]",-30.84047383544154,5
704,-30.147326654881596,RUNX1T1,14,0,"[np.str_('RUNX1T1'), np.float64(1.0), np.float64(0.0), np.float64(12.0), np.float64(38.0), np.float64(inf)]",-29.416952450719254,5
705,-28.72380527015931,ENPP2,15,0,"[np.str_('ENPP2'), np.float64(2.0), np.float64(1.0), np.float64(10.0), np.float64(37.0), np.float64(7.3999999999999995)]",-25.90773143597981,5
706,-24.115971966751754,MTSS1,16,0,"[np.str_('MTSS1'), np.float64(2.0), np.float64(0.0), np.float64(8.0), np.float64(37.0), np.float64(inf)]",-22.81765469974145,5
707,-21.71904241107334,FAM135B,17,0,"[np.str_('FAM135B'), np.float64(2.0), np.float64(1.0), np.float64(6.0), np.float64(36.0), np.float64(12.0)]",-19.74960176460782,5
708,-17.957842295379766,CPSF1,18,0,"[np.str_('CPSF1'), np.float64(1.0), np.float64(0.0), np.float64(5.0), np.float64(36.0), np.float64(inf)]",-16.2130057507413,5
709,-15.519858570181356,OR2AK2,19,0,"[np.str_('OR2AK2'), np.float64(3.0), np.float64(4.0), np.float64(2.0), np.float64(32.0), np.float64(12.0)]",-11.877568578558126,5
710,-7.495541943884245,TRPS1,20,0,"[np.str_('TRPS1'), np.float64(2.0), np.float64(3.0), np.float64(0.0), np.float64(29.0), np.float64(inf)]",-6.984716320118253,5
711,-3.4011973816621435,0,20,0,"[np.str_('TRPS1'), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(29.0), np.float64(nan)]",-3.4011973816621435,5
712,-3.58351893845611,PIK3CA,21,1,"[np.str_('PIK3CA'), np.float64(2.0), np.float64(1.0), np.float64(0.0), np.float64(2.0), np.float64(inf)]",-2.8903717578961645,5
713,-1.0986122886681096,0,21,0,"[np.str_('PIK3CA'), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(2.0), np.float64(nan)]",-1.0986122886681096,5
714,-1.791759469228055,0,21,1,"[np.str_('PIK3CA'), np.float64(2.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.791759469228055,5
715,-4.382026634673881,GATA3,20,1,"[np.str_('GATA3'), np.float64(0.0), np.float64(3.0), np.float64(3.0), np.float64(1.0), np.float64(0.0)]",-3.465735902799727,5
716,-2.079441541679836,0,20,0,"[np.str_('GATA3'), np.float64(0.0), np.float64(0.0), np.float64(3.0), np.float64(1.0), np.float64(nan)]",-2.079441541679836,5
717,-1.3862943611198908,0,20,1,"[np.str_('GATA3'), np.float64(0.0), np.float64(3.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.3862943611198908,5
718,-0.6931471805599453,0,18,1,"[np.str_('CPSF1'), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-0.6931471805599453,5
719,-1.791759469228055,0,17,1,"[np.str_('FAM135B'), np.float64(2.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.791759469228055,5
720,-1.0986122886681096,0,16,1,"[np.str_('MTSS1'), np.float64(2.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.0986122886681096,5
721,-1.791759469228055,0,15,1,"[np.str_('ENPP2'), np.float64(2.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.791759469228055,5
722,-0.6931471805599453,0,14,1,"[np.str_('RUNX1T1'), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-0.6931471805599453,5
723,-0.6931471805599453,0,13,1,"[np.str_('CCDC166'), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-0.6931471805599453,5
724,-0.6931471805599453,0,12,1,"[np.str_('ADCY8'), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-0.6931471805599453,5
725,-2.079441541679836,0,11,1,"[np.str_('RIMS2'), np.float64(3.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-2.079441541679836,5
726,-1.0986122886681096,0,10,1,"[np.str_('RECQL4'), np.float64(2.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.0986122886681096,5
727,-1.0986122886681096,0,9,1,"[np.str_('RAD54B'), np.float64(2.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.0986122886681096,5
728,-1.3862943611198908,0,8,1,"[np.str_('MAPK15'), np.float64(3.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.3862943611198908,5
729,-1.3862943611198908,0,7,1,"[np.str_('SLC45A4'), np.float64(3.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.3862943611198908,5
730,-1.7917594692280554,0,6,1,"[np.str_('CYP11B1'), np.float64(5.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.7917594692280554,5
731,-2.8903717578961636,0,5,1,"[np.str_('GRHL2'), np.float64(8.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-2.8903717578961636,5
732,-7.544332108053686,GATA3,5,1,"[np.str_('GATA3'), np.float64(2.0), np.float64(4.0), np.float64(0.0), np.float64(17.0), np.float64(inf)]",-6.761572768804053,5
733,-2.890371757896162,0,5,0,"[np.str_('GATA3'), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(17.0), np.float64(nan)]",-2.890371757896162,5
734,-3.871201010907891,CSMD1,6,1,"[np.str_('CSMD1'), np.float64(0.0), np.float64(3.0), np.float64(2.0), np.float64(1.0), np.float64(0.0)]",-3.1780538303479458,5
735,-1.791759469228055,0,6,0,"[np.str_('CSMD1'), np.float64(0.0), np.float64(0.0), np.float64(2.0), np.float64(1.0), np.float64(nan)]",-1.791759469228055,5
736,-1.3862943611198908,0,6,1,"[np.str_('CSMD1'), np.float64(0.0), np.float64(3.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.3862943611198908,5
737,-3.0910424533583196,0,2,1,"[np.str_('PPFIA1'), np.float64(0.0), np.float64(21.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-3.0910424533583196,5
738,-95.15935252137429,TP53,2,1,"[np.str_('TP53'), np.float64(27.0), np.float64(20.0), np.float64(30.0), np.float64(65.0), np.float64(2.925)]",-88.7602462079833,5
739,-58.218163435048936,CTTN,3,0,"[np.str_('CTTN'), np.float64(18.0), np.float64(57.0), np.float64(12.0), np.float64(8.0), np.float64(0.21052631578947367)]",-48.59827431803971,5
740,-9.326522126265594,VPS13B,4,0,"[np.str_('VPS13B'), np.float64(1.0), np.float64(7.0), np.float64(11.0), np.float64(1.0), np.float64(0.012987012987012986)]",-5.950642552587723,5
741,-3.1780538303479418,0,4,0,"[np.str_('VPS13B'), np.float64(0.0), np.float64(0.0), np.float64(11.0), np.float64(1.0), np.float64(nan)]",-3.1780538303479435,5
742,-2.7725887222397816,0,4,1,"[np.str_('VPS13B'), np.float64(1.0), np.float64(7.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-2.7725887222397816,5
743,-39.27175219177411,SPTA1,4,1,"[np.str_('SPTA1'), np.float64(5.0), np.float64(1.0), np.float64(13.0), np.float64(56.0), np.float64(21.538461538461537)]",-35.39738173175437,5
744,-32.91247508196637,GATA3,5,0,"[np.str_('GATA3'), np.float64(5.0), np.float64(4.0), np.float64(8.0), np.float64(52.0), np.float64(8.125)]",-29.413502814797514,5
745,-24.289538835394254,PIK3CA,6,0,"[np.str_('PIK3CA'), np.float64(6.0), np.float64(15.0), np.float64(2.0), np.float64(37.0), np.float64(7.4)]",-23.533571642454433,5
746,-10.296880079410018,0,6,0,"[np.str_('PIK3CA'), np.float64(0.0), np.float64(0.0), np.float64(2.0), np.float64(37.0), np.float64(nan)]",-10.296880079410018,5
747,-13.236691563044415,DDHD2,7,1,"[np.str_('DDHD2'), np.float64(0.0), np.float64(6.0), np.float64(6.0), np.float64(9.0), np.float64(0.0)]",-12.175819602359153,5
748,-10.22990945330384,RYR2,8,0,"[np.str_('RYR2'), np.float64(0.0), np.float64(4.0), np.float64(6.0), np.float64(5.0), np.float64(0.0)]",-9.218308541625358,5
749,-7.608870629191259,NOTCH2,9,0,"[np.str_('NOTCH2'), np.float64(3.0), np.float64(0.0), np.float64(3.0), np.float64(5.0), np.float64(inf)]",-7.203405521083096,5
750,-5.817111159963205,FER1L6,10,0,"[np.str_('FER1L6'), np.float64(1.0), np.float64(0.0), np.float64(2.0), np.float64(5.0), np.float64(inf)]",-4.787491742782046,5
751,-4.0943445622221,CDH1,11,0,"[np.str_('CDH1'), np.float64(2.0), np.float64(1.0), np.float64(0.0), np.float64(4.0), np.float64(inf)]",-3.401197381662155,5
752,-1.6094379124341,0,11,0,"[np.str_('CDH1'), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(4.0), np.float64(nan)]",-1.6094379124341,5
753,-1.791759469228055,0,11,1,"[np.str_('CDH1'), np.float64(2.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.791759469228055,5
754,-0.6931471805599453,0,10,1,"[np.str_('FER1L6'), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-0.6931471805599453,5
755,-1.3862943611198908,0,9,1,"[np.str_('NOTCH2'), np.float64(3.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.3862943611198908,5
756,-1.6094379124341,0,8,1,"[np.str_('RYR2'), np.float64(0.0), np.float64(4.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.6094379124341,5
757,-1.9459101490553135,0,7,1,"[np.str_('DDHD2'), np.float64(0.0), np.float64(6.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.9459101490553135,5
758,-5.1239639794032605,PIK3CA,6,1,"[np.str_('PIK3CA'), np.float64(0.0), np.float64(3.0), np.float64(5.0), np.float64(1.0), np.float64(0.0)]",-3.8712010109078916,5
759,-2.484906649788001,0,6,0,"[np.str_('PIK3CA'), np.float64(0.0), np.float64(0.0), np.float64(5.0), np.float64(1.0), np.float64(nan)]",-2.484906649788001,5
760,-1.3862943611198908,0,6,1,"[np.str_('PIK3CA'), np.float64(0.0), np.float64(3.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.3862943611198908,5
761,-2.484906649788001,0,4,1,"[np.str_('SPTA1'), np.float64(5.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-2.484906649788001,5
762,-30.542082772934364,FLG,3,1,"[np.str_('FLG'), np.float64(3.0), np.float64(10.0), np.float64(24.0), np.float64(10.0), np.float64(0.125)]",-25.37156699604684,5
763,-19.07999785648852,BAG4,4,0,"[np.str_('BAG4'), np.float64(12.0), np.float64(0.0), np.float64(12.0), np.float64(10.0), np.float64(inf)]",-16.94780574942315,5
764,-14.38285639196161,RYR2,5,0,"[np.str_('RYR2'), np.float64(0.0), np.float64(4.0), np.float64(12.0), np.float64(6.0), np.float64(0.0)]",-13.04785532522927,5
765,-11.43841741279517,TTN,6,0,"[np.str_('TTN'), np.float64(0.0), np.float64(2.0), np.float64(12.0), np.float64(4.0), np.float64(0.0)]",-10.07575877347658,5
766,-8.97714648480847,ADCY8,7,0,"[np.str_('ADCY8'), np.float64(2.0), np.float64(3.0), np.float64(10.0), np.float64(1.0), np.float64(0.06666666666666667)]",-5.575949103146316,5
767,-3.091042453358316,0,7,0,"[np.str_('ADCY8'), np.float64(0.0), np.float64(0.0), np.float64(10.0), np.float64(1.0), np.float64(nan)]",-3.091042453358316,5
768,-2.4849066497880004,0,7,1,"[np.str_('ADCY8'), np.float64(2.0), np.float64(3.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-2.4849066497880004,5
769,-1.0986122886681096,0,6,1,"[np.str_('TTN'), np.float64(0.0), np.float64(2.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.0986122886681096,5
770,-1.6094379124341,0,5,1,"[np.str_('RYR2'), np.float64(0.0), np.float64(4.0), np.float64(0.0), np.float64(0.0), np.float64(nan)]",-1.6094379124341,5
